scenario_id,split,location,date,interests,categories,origin_latitude,origin_longitude,radius_km,poi_id,name,category,description,distance_km,source_url,relevance_0_3,notes
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:c7cf76efd90a14e904ff03a1,Công viên 29 tháng 3,park,,0.936,https://www.google.com/maps/place/C%C3%B4ng%20vi%C3%AAn%2029/3/data=!4m6!3m5!1s0x314219ceaeeb2d63:0xf558394a48fe0fde!8m2!3d16.0625186!4d108.2045143,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:10773540605,Art Coffee,cafe,,4.545,https://www.openstreetmap.org/node/10773540605,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:10310109109,KURUMI - Healthy Vegan Food & Desserts,restaurant,,4.975,https://www.openstreetmap.org/node/10310109109,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:9c82e6c8558ba33b3f9ec70a,Bãi tắm hàng dừa Mỹ Khê,beach,,5.453,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+h%C3%A0ng+d%E1%BB%ABa+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x314217005959ac11:0xcfb8ac37d9cc9d52!8m2!3d16.042512!4d108.2517088!16s%2Fg%2F11y5v_nzyz!19sChIJEaxZWQAXQjERUp3M2TesuM8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:10749874405,Roots Plant-Based Café,cafe,Healthy Vegan Restaurant,4.922,https://www.openstreetmap.org/node/10749874405,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:way:302872188,Bảo tàng Điêu khắc Chăm Đà Nẵng,museum,"Bảo tàng tại Đường Bạch Đằng, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=museum).",2.32,https://www.openstreetmap.org/way/302872188,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:44589dd0fee354e42160f01b,Bãi Tắm Biển Mỹ Khê,beach,,4.831,https://www.google.com/maps/place/B%C3%A3i+T%E1%BA%AFm+Bi%E1%BB%83n+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x31421700590eb817:0x822428924d824bf7!8m2!3d16.05651!4d108.2473543!16s%2Fg%2F11w37bcwn0!19sChIJF7gOWQAXQjER90uCTZIoJII?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:10709724107,Làng đá mỹ nghệ Non Nước,craft_village,,9.097,https://www.openstreetmap.org/node/10709724107,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:0d78192558cd42efde612465,Đỉnh Bàn Cờ,nature_area,,10.736,https://www.google.com/maps/place/%C4%91%E1%BB%89nh%20B%C3%A0n%20C%E1%BB%9D/data=!4m6!3m5!1s0x31423d71a211a64f:0xb65a8033e2183c23!8m2!3d16.1199862!4d108.2759459,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:cb408a9f9680098e49e55cfe,Tượng Cá Chép Hóa Rồng,attraction,"Điểm nghệ thuật tại 16.062925, 108.229816, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=artwork).",3.099,https://www.google.com/maps/place/T%C6%B0%E1%BB%A3ng+C%C3%A1+Ch%C3%A9p+H%C3%B3a+R%E1%BB%93ng/data=!4m7!3m6!1s0x3142198c825000e1:0x9b011fe03c346db3!8m2!3d16.06291!4d108.229815!16s%2Fg%2F11jm2ctf_c!19sChIJ4QBQgowZQjERs200POAfAZs?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:8616537318,Cà phê 27,cafe,,1.177,https://www.openstreetmap.org/node/8616537318,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:8617d848944c924d30b5c956,Quảng trường Bạch Đằng,park,,2.306,https://www.google.com/maps/place/Qu%E1%BA%A3ng+tr%C6%B0%E1%BB%9Dng+B%E1%BA%A1ch+%C4%90%E1%BA%B1ng/data=!4m7!3m6!1s0x3142198169ed6481:0x5a9b9f1c56f886f8!8m2!3d16.0540265!4d108.223781!16s%2Fg%2F11ngdrblv4!19sChIJgWTtaYEZQjER-Ib4Vhyfm1o?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:8883385553,TASY STUDIO,gallery,Phòng Tranh,17.347,https://www.openstreetmap.org/node/8883385553,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:11176025737,Lang Bich hoa Da Nang,attraction,"Điểm tham quan tại 16.060710, 108.220025, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=attraction).",2.03,https://www.openstreetmap.org/node/11176025737,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:4281489185,TiPi English Speaking Cafe,cafe,,0.899,https://www.openstreetmap.org/node/4281489185,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:relation:7055216,Bán đảo Sơn Trà,nature_area,,10.072,https://www.openstreetmap.org/relation/7055216,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:5216168822,Thánh thất Cao Đài,temple,,2.518,https://www.openstreetmap.org/node/5216168822,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,osm:node:5978084714,Nhà Hàng Chay Hoa Sen - Vegetarian Restaurant,restaurant,vegetarian food,1.101,https://www.openstreetmap.org/node/5978084714,,
DN-HOLD-02,holdout,Đà Nẵng,2026-09-20,"bảo tàng, văn hóa",museum,16.0544,108.2022,20.0,poi-google:07808f89028d3f46a34ffa87,Dong Dinh Museum,museum,,9.389,https://www.google.com/maps/place/Dong+Dinh+Museum/data=!4m7!3m6!1s0x314217d700e5ae69:0xe0ee545e81e43d99!8m2!3d16.1011538!4d108.2753793!16s%2Fg%2F11cjznqrp6!19sChIJaa7lANcXQjERmT3kgV5U7uA?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:10959238968,Thom's Sourdough Bakery & Coffee - Tan Thanh Beach,cafe,"Located in the quiet seaside village of Tan Thanh, our spacious two-floor bakery is a destination for artisan food and relaxed productivity. On the ground floor, you will find our signature handcrafted sourdough, pastries, and a deli shop.",3.843,https://www.openstreetmap.org/node/10959238968,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:way:782381624,VinWonders Nam Hội An,theme_park,,13.429,https://www.openstreetmap.org/way/782381624,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:11896339273,CSO Gallery,gallery,,2.531,https://www.openstreetmap.org/node/11896339273,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:way:565592419,Bảo tàng Hội An,museum,,0.205,https://www.openstreetmap.org/way/565592419,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:10773540605,Art Coffee,cafe,,21.609,https://www.openstreetmap.org/node/10773540605,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:way:565280048,JEERA,restaurant,,0.132,https://www.openstreetmap.org/way/565280048,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,poi-google:3aac3427ee25b18a817027e9,Phố cổ Hội An,old_quarter,,0.531,https://www.google.com/maps/place/Ph%E1%BB%91+C%E1%BB%95+H%E1%BB%99i+An/data=!4m7!3m6!1s0x31420f0062ae7c13:0xdea0701c8330039c!8m2!3d15.8786082!4d108.3326924!16s%2Fg%2F11m_62jvyq!19sChIJE3yuYgAPQjERnAMwgxxwoN4?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:7127464285,Hoi An Museum of Traditional Medicine,museum,,0.376,https://www.openstreetmap.org/node/7127464285,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:12043189706,Hiên Sushi Bar,restaurant,,0.089,https://www.openstreetmap.org/node/12043189706,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:4253896690,The Espresso Station,cafe,,0.098,https://www.openstreetmap.org/node/4253896690,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,poi-google:270efa89c4fa1b1bdeb4cdcd,Chùa Cầu Hội An,historic,,0.317,"https://www.google.com/maps/place/Ch%C3%B9a+C%E1%BA%A7u/@15.8770873,108.3260704,17z/data=!3m1!4b1!4m6!3m5!1s0x31420e7c2d02ec59:0x765864d6697d4846!8m2!3d15.8770873!4d108.3260704!16s%2Fg%2F122xw9sk?entry=ttu&g_ep=EgoyMDI2MDkxNC4wIKXMDSoASAFQAw%3D%3D&hl=en",,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:4171964390,Làng gốm Thanh Hà,craft_village,,3.092,https://www.openstreetmap.org/node/4171964390,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:2617007574,Kazimierz Kwiatkowski,historic,,0.236,https://www.openstreetmap.org/node/2617007574,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:4905288121,Quan an Anh Vu,restaurant,,0.16,https://www.openstreetmap.org/node/4905288121,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:10709724107,Làng đá mỹ nghệ Non Nước,craft_village,,15.015,https://www.openstreetmap.org/node/10709724107,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,poi-google:30d49ba30108437ac7f52313,Museum of Folk Culture,museum,"Bảo tàng tại 15.876379, 108.329898, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=museum).",0.382,https://www.google.com/maps/place/Museum+of+Folk+Culture/data=!4m7!3m6!1s0x31420e7e551ddfc3:0x6b5df4f6f6573f7a!8m2!3d15.8765833!4d108.3298399!16s%2Fg%2F11btrs3tsv!19sChIJw98dVX4OQjERej9X9vb0XWs?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:10652658505,Peanuts - Vegan Vietnamese Food,restaurant,"At Peanuts, we serve traditional Vietnamese vegan cuisine, with a particular emphasis on my family’s own personal recipes.",1.789,https://www.openstreetmap.org/node/10652658505,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:4171971289,Làng mộc Kim Bồng,craft_village,,1.553,https://www.openstreetmap.org/node/4171971289,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:5513474821,Terracotta Park,museum,,2.963,https://www.openstreetmap.org/node/5513474821,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,poi-google:94fe56282cbce6151cb0f160,Động Vân Thông,historic,,15.437,https://www.google.com/maps/place/%C4%90%E1%BB%99ng+V%C3%A2n+Th%C3%B4ng/data=!4m7!3m6!1s0x3142111d5922423b:0x562712a1b61069b4!8m2!3d16.0036908!4d108.2634844!16s%2Fg%2F11h1g2_wgr!19sChIJO0IiWR0RQjERtGkQtqESJ1Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:way:198804483,Thánh địa Mỹ Sơn,historic,,25.264,https://www.openstreetmap.org/way/198804483,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:way:627379326,My Son Museum,museum,,26.233,https://www.openstreetmap.org/way/627379326,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:8883385553,TASY STUDIO,gallery,Phòng Tranh,6.296,https://www.openstreetmap.org/node/8883385553,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:14078442086,Hoi An Hideout Fishing Barbecue Tour,attraction,Family-run organizer of fishing and river tours,4.332,https://www.openstreetmap.org/node/14078442086,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:13124293801,Cà phê Nhà Nguyên,cafe,,0.084,https://www.openstreetmap.org/node/13124293801,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:11665246470,Trình cà phê,cafe,,23.784,https://www.openstreetmap.org/node/11665246470,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:12344125229,Di San Vô Giá,museum,,0.732,https://www.openstreetmap.org/node/12344125229,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:11890992769,Hoa Sen Bánh Mì Chay,restaurant,,0.111,https://www.openstreetmap.org/node/11890992769,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:5809954055,Hoi An Smoothie,cafe,,0.103,https://www.openstreetmap.org/node/5809954055,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:5444164055,Day & Night,restaurant,,0.098,https://www.openstreetmap.org/node/5444164055,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:2076856032,Boa tang gom su mau dich,museum,"Bảo tàng tại 80 Trần Phú, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (tourism=museum).",0.302,https://www.openstreetmap.org/node/2076856032,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:way:212215308,Starbucks,cafe,,0.066,https://www.openstreetmap.org/way/212215308,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,poi-google:9c82e6c8558ba33b3f9ec70a,Bãi tắm hàng dừa Mỹ Khê,beach,,19.878,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+h%C3%A0ng+d%E1%BB%ABa+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x314217005959ac11:0xcfb8ac37d9cc9d52!8m2!3d16.042512!4d108.2517088!16s%2Fg%2F11y5v_nzyz!19sChIJEaxZWQAXQjERUp3M2TesuM8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:10310109109,KURUMI - Healthy Vegan Food & Desserts,restaurant,,20.372,https://www.openstreetmap.org/node/10310109109,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:13537125073,Bill Coffee & Tea,cafe,,0.095,https://www.openstreetmap.org/node/13537125073,,
DN-HOLD-03,holdout,Đà Nẵng,2026-09-20,"làng nghề, văn hóa, nghệ thuật","craft_village, historic",15.8794,108.3278,30.0,osm:node:10536187009,Dudu Cafe Hoi An,cafe,,0.473,https://www.openstreetmap.org/node/10536187009,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:way:198804483,Thánh địa Mỹ Sơn,historic,,0.128,https://www.openstreetmap.org/way/198804483,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,poi-google:a656101db03a62ca2415442f,My Khe Beach,beach,,34.18,https://www.google.com/maps/place/My+Khe+Beach/data=!4m7!3m6!1s0x3142177a66590321:0xf36c13917474b9d!8m2!3d16.047!4d108.25!16s%2Fg%2F11cjj16wjf!19sChIJIQNZZnoXQjERnUtHFznBNg8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,poi-google:3aac3427ee25b18a817027e9,Phố cổ Hội An,old_quarter,,25.68,https://www.google.com/maps/place/Ph%E1%BB%91+C%E1%BB%95+H%E1%BB%99i+An/data=!4m7!3m6!1s0x31420f0062ae7c13:0xdea0701c8330039c!8m2!3d15.8786082!4d108.3326924!16s%2Fg%2F11m_62jvyq!19sChIJE3yuYgAPQjERnAMwgxxwoN4?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNC4wIJJjKgBIAVAD&rclk=1,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,poi-google:4be563d872732c20923e7dc5,Công viên Thanh Niên,park,,30.739,https://www.google.com/maps/place/Youth+Park/data=!4m7!3m6!1s0x314219449be90635:0xa293c17e58d1068d!8m2!3d16.0267491!4d108.2149119!16s%2Fg%2F11lqjs7cy3!19sChIJNQbpm0QZQjERjQbRWH7Bk6I?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:12702443401,Share Kafe,cafe,,18.857,https://www.openstreetmap.org/node/12702443401,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:2617007574,Kazimierz Kwiatkowski,historic,,25.151,https://www.openstreetmap.org/node/2617007574,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:10773540605,Art Coffee,cafe,,34.944,https://www.openstreetmap.org/node/10773540605,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:6422678433,Chợ Nam Phước market,market,chợ Nam Phước mới,18.934,https://www.openstreetmap.org/node/6422678433,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:10959238968,Thom's Sourdough Bakery & Coffee - Tan Thanh Beach,cafe,"Located in the quiet seaside village of Tan Thanh, our spacious two-floor bakery is a destination for artisan food and relaxed productivity. On the ground floor, you will find our signature handcrafted sourdough, pastries, and a deli shop.",28.735,https://www.openstreetmap.org/node/10959238968,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,poi-google:94fe56282cbce6151cb0f160,Động Vân Thông,historic,,30.495,https://www.google.com/maps/place/%C4%90%E1%BB%99ng+V%C3%A2n+Th%C3%B4ng/data=!4m7!3m6!1s0x3142111d5922423b:0x562712a1b61069b4!8m2!3d16.0036908!4d108.2634844!16s%2Fg%2F11h1g2_wgr!19sChIJO0IiWR0RQjERtGkQtqESJ1Y?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:14078442086,Hoi An Hideout Fishing Barbecue Tour,attraction,Family-run organizer of fishing and river tours,28.505,https://www.openstreetmap.org/node/14078442086,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,poi-google:77726493c07f4ffbb0a7434f,Hot Springs Park,park,,25.209,https://www.google.com/maps/place/Hot+Springs+Park/data=!4m7!3m6!1s0x3141f79575cfb7c1:0xf0646efeed30cb8f!8m2!3d15.9678512!4d108.0198053!16s%2Fg%2F11g8_16v6_!19sChIJwbfPdZX3QTERj8sw7f5uZPA?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:way:791093474,Chợ Mộc Bài,market,,20.485,https://www.openstreetmap.org/way/791093474,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:way:302944359,Chùa Trung Lương,temple,"Điểm văn hóa tâm linh tại 16.002579, 108.215228, được phân loại từ dữ liệu OpenStreetMap/HOTOSM (amenity=place_of_worship).",28.214,https://www.openstreetmap.org/way/302944359,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,poi-google:9c82e6c8558ba33b3f9ec70a,Bãi tắm hàng dừa Mỹ Khê,beach,,33.796,https://www.google.com/maps/place/B%C3%A3i+t%E1%BA%AFm+h%C3%A0ng+d%E1%BB%ABa+M%E1%BB%B9+Kh%C3%AA/data=!4m7!3m6!1s0x314217005959ac11:0xcfb8ac37d9cc9d52!8m2!3d16.042512!4d108.2517088!16s%2Fg%2F11y5v_nzyz!19sChIJEaxZWQAXQjERUp3M2TesuM8?authuser=0&hl=en&g_ep=EgoyMDI2MDkxNi4wIJJjKgBIAVAD&rclk=1&hl=en,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:8616536618,Thu Bồn Marina,cafe,,18.9,https://www.openstreetmap.org/node/8616536618,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:7721404199,Caffe Cỏ Đá,cafe,,18.933,https://www.openstreetmap.org/node/7721404199,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:7520823002,Chợ Đại Chánh,market,,10.082,https://www.openstreetmap.org/node/7520823002,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:10536187009,Dudu Cafe Hoi An,cafe,,25.525,https://www.openstreetmap.org/node/10536187009,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:10652658505,Peanuts - Vegan Vietnamese Food,restaurant,"At Peanuts, we serve traditional Vietnamese vegan cuisine, with a particular emphasis on my family’s own personal recipes.",26.82,https://www.openstreetmap.org/node/10652658505,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,poi-google:270efa89c4fa1b1bdeb4cdcd,Chùa Cầu Hội An,historic,,24.981,"https://www.google.com/maps/place/Ch%C3%B9a+C%E1%BA%A7u/@15.8770873,108.3260704,17z/data=!3m1!4b1!4m6!3m5!1s0x31420e7c2d02ec59:0x765864d6697d4846!8m2!3d15.8770873!4d108.3260704!16s%2Fg%2F122xw9sk?entry=ttu&g_ep=EgoyMDI2MDkxNC4wIKXMDSoASAFQAw%3D%3D&hl=en",,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:way:627379326,My Son Museum,museum,,1.801,https://www.openstreetmap.org/way/627379326,,
DN-HOLD-04,holdout,Đà Nẵng,2026-09-20,"di sản, lịch sử, thiên nhiên","historic, nature_area",15.7645,108.124,35.0,osm:node:12344125229,Di San Vô Giá,museum,,25.746,https://www.openstreetmap.org/node/12344125229,,
